ID,MONTHS_BALANCE,STATUS
5009266,-3,X
5009266,-4,0
5009266,-5,X
5009266,-6,C
5009266,-7,0
5009266,-8,X
5009266,-9,C
5009266,-10,0
5009267,0,0
5009267,-1,X
5009267,-2,C
5009267,-3,0
5009267,-4,C
5009267,-5,C
5009267,-6,C
5009267,-7,C
5009267,-8,X
5009267,-9,0
5009267,-10,C
5009267,-11,0
5009267,-12,C
5009267,-13,0
5009267,-14,C
5009268,0,C
5009268,-1,C
5009268,-2,0
5009268,-3,0
5009268,-4,X
5009268,-5,0
5009268,-6,C
5009268,-7,C
5009268,-8,X
5009268,-9,X
5009268,-10,X
5009268,-11,1
5009268,-12,C
5009268,-13,X
5009268,-14,0
5009268,-15,C
5009268,-16,C
5009268,-17,C
5009268,-18,X
5009268,-19,C
5009268,-20,X
5009268,-21,C
5009269,0,C
5009269,-1,C
5009269,-2,C
5009269,-3,C
5009269,-4,C
5009269,-5,C
5009269,-6,0
5009269,-7,X
5009269,-8,C
5009269,-9,0
5009270,0,C
5009270,-1,X
5009270,-2,0
5009270,-3,C
5009270,-4,C
5009270,-5,C
5009270,-6,C
5009270,-7,C
5009270,-8,X
5009270,-9,0
5009270,-10,X
5009270,-11,C
5009270,-12,X
5009270,-13,X
5009270,-14,C
5009270,-15,C
5009270,-16,X
5009270,-17,0
5009270,-18,C
5009270,-19,0
5009270,-20,0
5009270,-21,0
5009271,0,C
5009271,-1,1
5009271,-2,0
5009271,-3,C
5009271,-4,C
5009271,-5,0
5009271,-6,X
5009271,-7,0
5009271,-8,X
5009272,0,C
5009272,-1,C
5009272,-2,0
5009273,0,C
5009273,-1,X
5009273,-2,0
5009273,-3,0
5009274,0,0
5009274,-1,1
5009274,-2,0
5009274,-3,C
5009274,-4,X
5009274,-5,C
5009274,-6,C
5009274,-7,C
5009274,-8,0
5009274,-9,C
5009274,-10,X
5009274,-11,0
5009274,-12,C
5009274,-13,X
5009274,-14,0
5009275,0,C
5009275,-1,C
5009275,-2,C
5009275,-3,C
5009275,-4,1
5009275,-5,C
5009275,-6,0
5009275,-7,0
5009275,-8,C
5009276,0,C
5009276,-1,C
5009276,-2,C
5009276,-3,0
5009276,-4,0
5009276,-5,0
5009276,-6,C
5009276,-7,0
5009276,-8,0
5009276,-9,C
5009276,-10,X
5009276,-11,0
5009276,-12,0
5009276,-13,1
5009276,-14,C
5009277,0,C
5009277,-1,0
5009277,-2,X
5009278,0,C
5009278,-1,C
5009278,-2,X
5009278,-3,0
5009278,-4,C
5009278,-5,C
5009278,-6,C
5009278,-7,X
5009278,-8,0
5009278,-9,X
5009278,-10,0
5009278,-11,C
5009279,0,C
5009279,-1,0
5009279,-2,C
5009279,-3,C
5009279,-4,X
5009279,-5,0
5009279,-6,C
5009279,-7,X
5009279,-8,C
5009279,-9,0
5009279,-10,X
5009279,-11,C
5009279,-12,0
5009279,-13,1
5009279,-14,C
5009279,-15,X
5009279,-16,C
5009279,-17,C
5009280,0,C
5009280,-1,0
5009280,-2,0
5009280,-3,0
5009280,-4,1
5009280,-5,4
5009280,-6,X
5009280,-7,C
5009280,-8,1
5009280,-9,2
5009281,0,C
5009281,-1,X
5009281,-2,0
5009281,-3,0
5009281,-4,C
5009281,-5,X
5009281,-6,C
5009281,-7,0
5009281,-8,C
5009281,-9,0
5009281,-10,X
5009281,-11,X
5009281,-12,X
5009282,0,C
5009282,-1,X
5009282,-2,X
5009282,-3,1
5009282,-4,X
5009282,-5,1
5009282,-6,C
5009282,-7,C
5009282,-8,1
5009282,-9,0
5009282,-10,C
5009282,-11,C
5009282,-12,0
5009282,-13,0
5009283,0,0
5009283,-1,C
5009283,-2,C
5009283,-3,1
5009283,-4,C
5009283,-5,0
5009283,-6,C
5009283,-7,C
5009283,-8,C
5009283,-9,X
5009283,-10,C
5009283,-11,C
5009283,-12,C
5009283,-13,C
5009284,0,C
5009284,-1,3
5009284,-2,1
5009284,-3,0
5009285,0,1
5009285,-1,C
5009285,-2,X
5009286,0,C
5009286,-1,0
5009286,-2,X
5009286,-3,0
5009286,-4,C
5009286,-5,C
5009286,-6,0
5009286,-7,1
5009287,0,X
5009287,-1,X
5009287,-2,1
5009287,-3,0
5009287,-4,C
5009287,-5,C
5009287,-6,C
5009287,-7,C
5009287,-8,C
5009287,-9,X
5009287,-10,C
5009287,-11,C
5009287,-12,0
5009287,-13,C
5009287,-14,C
5009287,-15,X
5009287,-16,C
5009287,-17,X
5009287,-18,C
5009287,-19,X
5009288,0,X
5009288,-1,C
5009288,-2,X
5009288,-3,X
5009288,-4,C
5009288,-5,C
5009288,-6,C
5009289,0,C
5009289,-1,0
5009289,-2,C
5009289,-3,0
5009289,-4,C
5009289,-5,C
5009289,-6,C
5009289,-7,X
5009289,-8,0
5009289,-9,0
5009289,-10,C
5009290,0,0
5009290,-1,C
5009290,-2,X
5009290,-3,X
5009290,-4,0
5009290,-5,C
5009290,-6,0
5009290,-7,C
5009290,-8,X
5009290,-9,0
5009290,-10,C
5009290,-11,C
5009290,-12,1
5009290,-13,X
5009290,-14,C
5009290,-15,C
5009290,-16,C
5009291,0,C
5009291,-1,C
5009291,-2,X
5009291,-3,0
5009291,-4,0
5009292,0,C
5009292,-1,C
5009292,-2,0
5009292,-3,0
5009292,-4,X
5009292,-5,0
5009292,-6,0
5009292,-7,C
5009292,-8,C
5009292,-9,C
5009292,-10,C
5009292,-11,0
5009293,0,C
5009293,-1,C
5009293,-2,X
5009293,-3,X
5009293,-4,X
5009293,-5,C
5009293,-6,C
5009293,-7,C
5009293,-8,1
5009293,-9,X
5009293,-10,0
5009293,-11,C
5009293,-12,1
5009293,-13,C
5009293,-14,X
5009293,-15,C
5009293,-16,C
5009293,-17,C
5009293,-18,X
5009293,-19,0
5009294,0,0
5009294,-1,0
5009294,-2,0
5009294,-3,C
5009294,-4,X
5009294,-5,C
5009294,-6,C
5009294,-7,C
5009294,-8,C
5009294,-9,C
5009294,-10,C
5009295,0,X
5009295,-1,C
5009295,-2,X
5009296,0,X
5009296,-1,C
5009296,-2,X
5009296,-3,X
5009296,-4,C
5009296,-5,C
5009296,-6,X
5009296,-7,X
5009296,-8,C
5009296,-9,C
5009296,-10,C
5009296,-11,C
5009296,-12,C
5009296,-13,C
5009296,-14,0
5009296,-15,C
5009297,0,C
5009297,-1,C
5009297,-2,C
5009297,-3,0
5009297,-4,C
5009298,0,X
5009298,-1,X
5009298,-2,C
5009298,-3,C
5009298,-4,C
5009298,-5,C
5009298,-6,C
5009298,-7,C
5009298,-8,X
5009298,-9,X
5009298,-10,0
5009298,-11,C
5009299,0,0
5009299,-1,C
5009299,-2,0
5009299,-3,0
5009299,-4,X
5009299,-5,X
5009299,-6,C
5009299,-7,C
5009299,-8,C
5009299,-9,C
5009299,-10,X
5009299,-11,0
5009299,-12,C
5009299,-13,C
5009299,-14,C
5009299,-15,C
5009299,-16,C
5009299,-17,C
5009300,0,C
5009300,-1,X
5009300,-2,C
5009300,-3,C
5009300,-4,0
5009300,-5,0
5009300,-6,C
5009300,-7,0
5009300,-8,X
5009300,-9,C
5009300,-10,C
5009300,-11,C
5009300,-12,C
5009300,-13,C
5009300,-14,0
5009300,-15,C
5009300,-16,C
5009300,-17,0
5009300,-18,X
5009300,-19,C
5009300,-20,C
5009300,-21,C
5009301,0,X
5009301,-1,0
5009301,-2,X
5009301,-3,C
5009301,-4,C
5009301,-5,0
5009301,-6,C
5009301,-7,C
5009301,-8,C
5009301,-9,0
5009301,-10,X
5009301,-11,C
5009301,-12,C
5009301,-13,C
5009301,-14,0
5009301,-15,X
5009301,-16,0
5009301,-17,C
5009301,-18,C
5009301,-19,C
5009301,-20,0
5009301,-21,C
5009301,-22,C
5009302,0,C
5009302,-1,C
5009302,-2,X
5009302,-3,C
5009302,-4,1
5009302,-5,C
5009302,-6,C
5009302,-7,C
5009302,-8,C
5009302,-9,C
5009302,-10,C
5009302,-11,0
5009302,-12,X
5009302,-13,X
5009302,-14,C
5009302,-15,0
5009302,-16,0
5009302,-17,C
5009302,-18,C
5009302,-19,C
5009302,-20,X
5009303,0,C
5009303,-1,C
5009303,-2,C
5009303,-3,C
5009303,-4,X
5009303,-5,C
5009303,-6,C
5009303,-7,C
5009303,-8,C
5009303,-9,0
5009303,-10,X
5009303,-11,C
5009303,-12,C
5009303,-13,C
5009303,-14,C
5009303,-15,0
5009303,-16,X
5009303,-17,0
5009303,-18,C
5009303,-19,0
5009303,-20,C
5009304,0,0
5009304,-1,X
5009304,-2,X
5009305,0,C
5009305,-1,0
5009305,-2,C
5009305,-3,0
5009305,-4,C
5009305,-5,0
5009305,-6,C
5009305,-7,C
5009305,-8,X
5009305,-9,C
5009306,0,C
5009306,-1,C
5009306,-2,C
5009306,-3,C
5009306,-4,C
5009307,0,1
5009307,-1,4
5009307,-2,0
5009307,-3,1
5009307,-4,1
5009307,-5,X
5009308,0,0
5009308,-1,C
5009308,-2,C
5009308,-3,C
5009308,-4,C
5009308,-5,C
5009308,-6,C
5009308,-7,0
5009308,-8,C
5009308,-9,C
5009308,-10,0
5009308,-11,C
5009308,-12,C
5009308,-13,0
5009308,-14,C
5009308,-15,X
5009308,-16,C
5009309,0,C
5009309,-1,C
5009309,-2,C
5009309,-3,C
5009309,-4,C
5009309,-5,X
5009309,-6,0
5009309,-7,C
5009309,-8,X
5009309,-9,C
5009309,-10,C
5009309,-11,C
5009309,-12,C
5009309,-13,C
5009309,-14,C
5009309,-15,X
5009309,-16,X
5009309,-17,C
5009309,-18,C
5009309,-19,0
5009309,-20,X
5009309,-21,C
5009310,0,C
5009310,-1,C
5009310,-2,C
5009310,-3,0
5009310,-4,X
5009310,-5,C
5009310,-6,C
5009310,-7,0
5009310,-8,C
5009310,-9,0
5009310,-10,0
5009310,-11,C
5009310,-12,0
5009310,-13,X
5009310,-14,X
5009310,-15,0
5009311,0,C
5009311,-1,C
5009311,-2,C
5009311,-3,X
5009311,-4,X
5009312,0,C
5009312,-1,0
5009312,-2,0
5009312,-3,X
5009312,-4,C
5009312,-5,C
5009312,-6,X
5009312,-7,0
5009312,-8,C
5009312,-9,C
5009312,-10,C
5009312,-11,1
5009312,-12,0
5009312,-13,0
5009312,-14,C
5009312,-15,C
5009312,-16,0
5009312,-17,X
5009312,-18,C
5009312,-19,C
5009312,-20,C
5009312,-21,0
5009313,0,C
5009313,-1,0
5009313,-2,0
5009313,-3,0
5009313,-4,C
5009313,-5,0
5009313,-6,C
5009313,-7,1
5009314,0,C
5009314,-1,0
5009314,-2,C
5009314,-3,0
5009314,-4,C
5009314,-5,C
5009314,-6,0
5009314,-7,C
5009314,-8,C
5009314,-9,C
5009314,-10,X
5009314,-11,X
5009314,-12,X
5009314,-13,C
5009315,0,C
5009315,-1,C
5009315,-2,C
5009315,-3,C
5009315,-4,X
5009315,-5,C
5009315,-6,0
5009315,-7,X
5009315,-8,0
5009315,-9,C
5009315,-10,C
5009315,-11,0
5009315,-12,0
5009315,-13,C
5009315,-14,X
5009315,-15,0
5009315,-16,0
5009315,-17,0
5009315,-18,0
5009315,-19,0
5009315,-20,C
5009316,0,0
5009316,-1,X
5009316,-2,X
5009316,-3,C
5009316,-4,X
5009316,-5,C
5009316,-6,C
5009316,-7,C
5009316,-8,C
5009316,-9,C
5009316,-10,0
5009316,-11,C
5009316,-12,C
5009317,0,C
5009317,-1,C
5009317,-2,X
5009317,-3,0
5009317,-4,0
5009317,-5,X
5009317,-6,0
5009317,-7,C
5009317,-8,0
5009318,0,C
5009318,-1,0
5009318,-2,C
5009318,-3,0
5009318,-4,C
5009318,-5,X
5009318,-6,C
5009318,-7,C
5009318,-8,X
5009318,-9,X
5009318,-10,C
5009318,-11,C
5009318,-12,X
5009318,-13,0
5009318,-14,1
5009318,-15,C
5009318,-16,C
5009318,-17,C
5009318,-18,0
5009318,-19,C
5009318,-20,C
5009319,0,C
5009319,-1,0
5009319,-2,C
5009319,-3,C
5009319,-4,0
5009319,-5,C
5009319,-6,C
5009319,-7,X
5009319,-8,X
5009319,-9,0
5009319,-10,0
5009320,0,C
5009320,-1,C
5009320,-2,1
5009320,-3,0
5009320,-4,0
5009320,-5,C
5009320,-6,0
5009320,-7,C
5009320,-8,0
5009320,-9,X
5009320,-10,C
5009320,-11,0
5009320,-12,C
5009320,-13,0
5009320,-14,0
5009320,-15,0
5009321,0,C
5009321,-1,C
5009321,-2,X
5009321,-3,C
5009321,-4,0
5009321,-5,C
5009321,-6,0
5009321,-7,X
5009321,-8,C
5009322,0,C
5009322,-1,C
5009322,-2,C
5009322,-3,C
5009322,-4,X
5009322,-5,X
5009322,-6,C
5009322,-7,C
5009322,-8,0
5009322,-9,C
5009322,-10,X
5009322,-11,C
5009322,-12,C
5009322,-13,X
5009322,-14,0
5009322,-15,C
5009322,-16,C
5009322,-17,C
5009322,-18,C
5009322,-19,0
5009322,-20,0
5009322,-21,0
5009322,-22,C
5009323,0,C
5009323,-1,0
5009323,-2,C
5009324,0,0
5009324,-1,X
5009324,-2,X
5009324,-3,0
5009324,-4,C
5009324,-5,0
5009324,-6,C
5009324,-7,X
5009324,-8,X
5009324,-9,X
5009324,-10,0
5009324,-11,C
5009324,-12,C
5009324,-13,C
5009325,0,C
5009325,-1,C
5009325,-2,C
5009325,-3,X
5009325,-4,C
5009325,-5,C
5009325,-6,C
5009325,-7,X
5009325,-8,X
5009325,-9,C
5009325,-10,X
5009326,0,C
5009326,-1,X
5009326,-2,C
5009326,-3,X
5009326,-4,C
5009326,-5,0
5009326,-6,X
5009326,-7,C
5009326,-8,C
5009326,-9,C
5009326,-10,0
5009326,-11,C
5009326,-12,C
5009326,-13,C
5009326,-14,0
5009326,-15,C
5009326,-16,0
5009327,0,C
5009327,-1,0
5009327,-2,X
5009327,-3,X
5009327,-4,0
5009327,-5,C
5009327,-6,C
5009327,-7,C
5009327,-8,C
5009327,-9,0
5009327,-10,C
5009327,-11,0
5009327,-12,0
5009327,-13,C
5009327,-14,X
5009327,-15,C
5009327,-16,0
5009327,-17,C
5009327,-18,X
5009327,-19,0
5009327,-20,C
5009327,-21,C
5009327,-22,C
5009327,-23,C
5009328,0,0
5009328,-1,C
5009328,-2,0
5009328,-3,C
5009328,-4,C
5009328,-5,C
5009328,-6,X
5009328,-7,X
5009328,-8,C
5009328,-9,C
5009328,-10,C
5009328,-11,C
5009328,-12,C
5009329,0,X
5009329,-1,X
5009329,-2,0
5009329,-3,C
5009329,-4,C
5009329,-5,C
5009329,-6,C
5009329,-7,C
5009329,-8,0
5009329,-9,C
5009330,0,X
5009330,-1,X
5009330,-2,C
5009330,-3,C
5009330,-4,X
5009331,0,C
5009331,-1,0
5009331,-2,C
5009331,-3,C
5009331,-4,X
5009331,-5,C
5009331,-6,0
5009331,-7,C
5009331,-8,C
5009332,0,X
5009332,-1,X
5009332,-2,C
5009332,-3,C
5009332,-4,C
5009332,-5,0
5009332,-6,C
5009332,-7,C
5009332,-8,0
5009332,-9,C
5009332,-10,C
5009332,-11,C
5009332,-12,C
5009332,-13,0
5009332,-14,C
5009332,-15,C
5009332,-16,0
5009332,-17,X
5009332,-18,X
5009332,-19,C
5009332,-20,0
5009333,0,C
5009333,-1,0
5009333,-2,X
5009333,-3,0
5009333,-4,C
5009333,-5,C
5009333,-6,C
5009333,-7,C
5009333,-8,0
5009333,-9,0
5009333,-10,C
5009333,-11,0
5009333,-12,C
5009333,-13,C
5009333,-14,X
5009333,-15,C
5009333,-16,X
5009333,-17,C
5009333,-18,C
5009333,-19,X
5009333,-20,C
5009333,-21,0
5009333,-22,C
5009334,0,2
5009334,-1,0
5009334,-2,X
5009334,-3,1
5009334,-4,0
5009334,-5,3
5009334,-6,4
5009335,0,C
5009335,-1,0
5009335,-2,X
5009335,-3,1
5009335,-4,C
5009335,-5,X
5009335,-6,0
5009335,-7,0
5009335,-8,C
5009335,-9,C
5009335,-10,X
5009335,-11,X
5009335,-12,C
5009335,-13,C
5009335,-14,X
5009335,-15,C
5009335,-16,C
5009335,-17,0
5009335,-18,C
5009335,-19,C
5009335,-20,X
5009335,-21,X
5009335,-22,X
5009335,-23,C
5009336,0,C
5009336,-1,X
5009336,-2,C
5009336,-3,C
5009336,-4,0
5009336,-5,C
5009336,-6,C
5009336,-7,X
5009336,-8,X
5009336,-9,C
5009336,-10,0
5009337,0,C
5009337,-1,C
5009337,-2,C
5009337,-3,C
5009337,-4,1
5009337,-5,0
5009337,-6,C
5009337,-7,C
5009338,0,C
5009338,-1,C
5009338,-2,C
5009338,-3,C
5009338,-4,X
5009338,-5,C
5009338,-6,0
5009338,-7,C
5009338,-8,0
5009338,-9,C
5009338,-10,C
5009338,-11,0
5009338,-12,0
5009338,-13,C
5009338,-14,C
5009338,-15,C
5009338,-16,C
5009338,-17,X
5009338,-18,0
5009338,-19,X
5009338,-20,0
5009338,-21,0
5009338,-22,X
5009338,-23,0
5009339,0,C
5009339,-1,C
5009339,-2,X
5009339,-3,C
5009339,-4,C
5009339,-5,C
5009339,-6,C
5009339,-7,C
5009339,-8,C
5009340,0,C
5009340,-1,0
5009340,-2,0
5009340,-3,0
5009340,-4,1
5009340,-5,C
5009340,-6,C
5009340,-7,0
5009340,-8,0
5009340,-9,C
5009340,-10,C
5009341,0,X
5009341,-1,0
5009341,-2,C
5009341,-3,C
5009341,-4,0
5009341,-5,C
5009341,-6,C
5009341,-7,C
5009341,-8,0
5009341,-9,X
5009341,-10,C
5009341,-11,0
5009341,-12,X
5009341,-13,C
5009341,-14,C
5009341,-15,C
5009341,-16,0
5009341,-17,X
5009342,0,C
5009342,-1,C
5009342,-2,C
5009342,-3,0
5009342,-4,0
5009342,-5,C
5009342,-6,X
5009342,-7,X
5009342,-8,C
5009342,-9,C
5009342,-10,C
5009342,-11,0
5009342,-12,C
5009342,-13,X
5009342,-14,0
5009342,-15,0
5009342,-16,X
5009342,-17,C
5009342,-18,C
5009342,-19,0
5009343,0,C
5009343,-1,0
5009343,-2,0
5009343,-3,C
5009343,-4,C
5009343,-5,0
5009343,-6,C
5009343,-7,C
5009343,-8,C
5009344,0,C
5009344,-1,X
5009344,-2,X
5009344,-3,0
5009344,-4,0
5009344,-5,C
5009344,-6,0
5009344,-7,0
5009344,-8,C
5009344,-9,X
5009344,-10,0
5009344,-11,C
5009344,-12,0
5009344,-13,C
5009344,-14,X
5009344,-15,0
5009344,-16,0
5009344,-17,X
5009344,-18,C
5009344,-19,0
5009344,-20,C
5009345,0,X
5009345,-1,C
5009345,-2,C
5009345,-3,0
5009345,-4,C
5009345,-5,X
5009345,-6,X
5009345,-7,X
5009345,-8,0
5009345,-9,C
5009346,0,C
5009346,-1,C
5009346,-2,0
5009346,-3,0
5009346,-4,X
5009346,-5,0
5009346,-6,0
5009346,-7,1
5009346,-8,0
5009346,-9,0
5009346,-10,0
5009346,-11,0
5009346,-12,C
5009346,-13,1
5009346,-14,0
5009346,-15,C
5009346,-16,0
5009346,-17,X
5009346,-18,0
5009346,-19,X
5009346,-20,0
5009346,-21,C
5009346,-22,X
5009347,0,X
5009347,-1,X
5009347,-2,C
5009347,-3,C
5009347,-4,X
5009347,-5,1
5009347,-6,0
5009347,-7,C
5009347,-8,C
5009348,0,0
5009348,-1,C
5009348,-2,C
5009348,-3,0
5009348,-4,C
5009348,-5,C
5009348,-6,C
5009348,-7,0
5009348,-8,X
5009348,-9,C
5009348,-10,0
5009348,-11,C
5009348,-12,X
5009348,-13,0
5009348,-14,C
5009348,-15,0
5009349,0,0
5009349,-1,X
5009349,-2,C
5009349,-3,0
5009349,-4,C
5009349,-5,0
5009349,-6,X
5009349,-7,C
5009349,-8,C
5009349,-9,X
5009349,-10,C
5009349,-11,C
5009349,-12,C
5009349,-13,0
5009349,-14,X
5009349,-15,X
5009349,-16,X
5009349,-17,C
5009349,-18,C
5009350,0,C
5009350,-1,X
5009350,-2,X
5009350,-3,X
5009350,-4,0
5009350,-5,0
5009350,-6,C
5009350,-7,C
5009350,-8,X
5009350,-9,0
5009350,-10,X
5009350,-11,C
5009350,-12,C
5009351,0,C
5009351,-1,C
5009351,-2,0
5009351,-3,0
5009351,-4,C
5009351,-5,C
5009351,-6,0
5009351,-7,0
5009351,-8,C
5009351,-9,0
5009351,-10,C
5009351,-11,C
5009351,-12,C
5009351,-13,0
5009351,-14,0
5009351,-15,C
5009351,-16,C
5009351,-17,0
5009352,0,C
5009352,-1,X
5009352,-2,X
5009352,-3,0
5009352,-4,C
5009352,-5,0
5009352,-6,0
5009352,-7,0
5009352,-8,C
5009352,-9,C
5009352,-10,X
5009352,-11,C
5009352,-12,C
5009353,0,C
5009353,-1,C
5009353,-2,X
5009353,-3,0
5009353,-4,C
5009353,-5,X
5009353,-6,C
5009353,-7,X
5009353,-8,X
5009353,-9,X
5009353,-10,C
5009353,-11,0
5009353,-12,C
5009353,-13,X
5009353,-14,1
5009353,-15,X
5009353,-16,X
5009353,-17,0
5009353,-18,X
5009354,0,2
5009354,-1,X
5009354,-2,1
5009354,-3,C
5009354,-4,1
5009354,-5,2
5009355,0,X
5009355,-1,2
5009355,-2,C
5009355,-3,1
5009355,-4,1
5009355,-5,X
5009355,-6,X
5009355,-7,0
5009355,-8,X
5009355,-9,1
5009355,-10,2
5009356,0,C
5009356,-1,0
5009356,-2,C
5009357,0,C
5009357,-1,0
5009357,-2,0
5009357,-3,0
5009357,-4,0
5009357,-5,X
5009357,-6,C
5009357,-7,C
5009357,-8,0
5009357,-9,C
5009357,-10,C
5009357,-11,0
5009357,-12,0
5009357,-13,C
5009357,-14,C
5009357,-15,0
5009357,-16,C
5009357,-17,0
5009357,-18,C
5009357,-19,X
5009357,-20,C
5009357,-21,C
5009357,-22,X
5009358,0,X
5009358,-1,0
5009358,-2,C
5009358,-3,0
5009358,-4,X
5009358,-5,C
5009358,-6,C
5009358,-7,X
5009358,-8,C
5009358,-9,C
5009358,-10,C
5009358,-11,0
5009358,-12,C
5009358,-13,X
5009358,-14,0
5009358,-15,0
5009359,0,C
5009359,-1,0
5009359,-2,C
5009359,-3,0
5009359,-4,C
5009359,-5,C
5009359,-6,C
5009359,-7,0
5009359,-8,C
5009359,-9,0
5009359,-10,C
5009359,-11,X
5009359,-12,C
5009359,-13,C
5009359,-14,C
5009359,-15,C
5009360,0,0
5009360,-1,X
5009360,-2,C
5009360,-3,C
5009360,-4,X
5009360,-5,C
5009360,-6,C
5009360,-7,C
5009360,-8,0
5009360,-9,0
5009360,-10,C
5009360,-11,C
5009360,-12,0
5009360,-13,C
5009360,-14,0
5009361,0,0
5009361,-1,C
5009361,-2,C
5009361,-3,0
5009361,-4,C
5009361,-5,X
5009361,-6,C
5009361,-7,X
5009361,-8,C
5009361,-9,0
5009361,-10,0
5009361,-11,C
5009361,-12,C
5009361,-13,1
5009361,-14,C
5009361,-15,C
5009361,-16,C
5009361,-17,C
5009361,-18,0
5009361,-19,C
5009361,-20,C
5009361,-21,C
5009361,-22,0
5009361,-23,0
5009362,0,C
5009362,-1,C
5009362,-2,C
5009362,-3,0
5009362,-4,0
5009362,-5,0
5009362,-6,X
5009362,-7,C
5009362,-8,0
5009362,-9,C
5009362,-10,X
5009362,-11,X
5009362,-12,C
5009362,-13,0
5009362,-14,C
5009362,-15,C
5009362,-16,X
5009362,-17,C
5009362,-18,C
5009362,-19,X
5009362,-20,X
5009363,0,1
5009363,-1,C
5009363,-2,C
5009363,-3,X
5009363,-4,C
5009363,-5,C
5009363,-6,0
5009363,-7,C
5009363,-8,C
5009363,-9,C
5009363,-10,X
5009363,-11,X
5009364,0,0
5009364,-1,X
5009364,-2,0
5009364,-3,C
5009364,-4,C
5009364,-5,0
5009364,-6,0
5009364,-7,C
5009364,-8,C
5009364,-9,C
5009365,0,0
5009365,-1,X
5009365,-2,0
5009365,-3,0
5009365,-4,1
5009365,-5,2
5009365,-6,0
5009365,-7,X
5009366,0,X
5009366,-1,X
5009366,-2,C
5009366,-3,X
5009366,-4,X
5009366,-5,X
5009367,0,0
5009367,-1,C
5009367,-2,0
5009367,-3,0
5009367,-4,0
5009367,-5,0
5009367,-6,X
5009367,-7,X
5009367,-8,C
5009367,-9,C
5009367,-10,X
5009367,-11,0
5009367,-12,C
5009368,0,C
5009368,-1,C
5009368,-2,C
5009368,-3,0
5009368,-4,C
5009368,-5,C
5009368,-6,0
5009368,-7,C
5009368,-8,C
5009368,-9,C
5009368,-10,C
5009368,-11,1
5009368,-12,C
5009368,-13,C
5009368,-14,C
5009368,-15,C
5009368,-16,0
5009368,-17,0
5009368,-18,0
5009368,-19,0
5009368,-20,0
5009368,-21,C
5009368,-22,C
5009368,-23,0
5009369,0,X
5009369,-1,X
5009369,-2,0
5009369,-3,C
5009369,-4,C
5009369,-5,X
5009369,-6,0
5009369,-7,C
5009369,-8,C
5009369,-9,X
5009369,-10,C
5009370,0,3
5009370,-1,1
5009370,-2,4
5009370,-3,0
5009370,-4,0
5009370,-5,C
5009370,-6,0
5009370,-7,2
5009370,-8,2
5009370,-9,2
5009371,0,0
5009371,-1,0
5009371,-2,C
5009371,-3,C
5009371,-4,0
5009371,-5,0
5009371,-6,0
5009372,0,0
5009372,-1,X
5009372,-2,X
5009372,-3,0
5009372,-4,C
5009372,-5,C
5009372,-6,0
5009372,-7,X
5009372,-8,X
5009372,-9,C
5009373,0,C
5009373,-1,C
5009373,-2,0
5009373,-3,C
5009373,-4,C
5009373,-5,0
5009373,-6,C
5009373,-7,C
5009373,-8,C
5009373,-9,0
5009374,0,C
5009374,-1,X
5009374,-2,C
5009374,-3,C
5009374,-4,X
5009374,-5,0
5009374,-6,X
5009374,-7,C
5009374,-8,C
5009374,-9,0
5009374,-10,C
5009374,-11,C
5009374,-12,C
5009374,-13,X
5009374,-14,C
5009374,-15,0
5009374,-16,0
5009375,0,X
5009375,-1,X
5009375,-2,C
5009375,-3,X
5009375,-4,C
5009375,-5,C
5009375,-6,C
5009375,-7,X
5009376,0,X
5009376,-1,C
5009376,-2,0
5009376,-3,C
5009376,-4,C
5009376,-5,C
5009376,-6,0
5009376,-7,X
5009376,-8,0
5009376,-9,C
5009376,-10,X
5009376,-11,0
5009376,-12,0
5009376,-13,C
5009376,-14,0
5009376,-15,C
5009376,-16,C
5009377,0,X
5009377,-1,C
5009377,-2,C
5009377,-3,C
5009377,-4,C
5009377,-5,0
5009377,-6,C
5009377,-7,C
5009377,-8,C
5009377,-9,X
5009377,-10,C
5009377,-11,C
5009377,-12,X
5009377,-13,C
5009377,-14,X
5009378,0,C
5009378,-1,C
5009378,-2,C
5009378,-3,C
5009378,-4,C
5009379,0,C
5009379,-1,X
5009379,-2,0
5009380,0,C
5009380,-1,X
5009380,-2,0
5009380,-3,0
5009380,-4,C
5009380,-5,C
5009380,-6,C
5009380,-7,X
5009380,-8,X
5009380,-9,C
5009380,-10,C
5009380,-11,C
5009380,-12,0
5009380,-13,C
5009380,-14,X
5009380,-15,0
5009380,-16,C
5009380,-17,C
5009380,-18,X
5009380,-19,X
5009381,0,X
5009381,-1,0
5009381,-2,C
5009381,-3,C
5009381,-4,X
5009382,0,0
5009382,-1,X
5009382,-2,C
5009382,-3,C
5009382,-4,0
5009382,-5,C
5009382,-6,C
5009382,-7,C
5009382,-8,C
5009382,-9,X
5009383,0,C
5009383,-1,X
5009383,-2,X
5009384,0,C
5009384,-1,0
5009384,-2,0
5009384,-3,X
5009384,-4,C
5009384,-5,0
5009384,-6,C
5009384,-7,C
5009384,-8,0
5009384,-9,C
5009385,0,C
5009385,-1,X
5009385,-2,X
5009386,0,1
5009386,-1,0
5009386,-2,X
5009386,-3,C
5009386,-4,X
5009386,-5,0
5009386,-6,X
5009386,-7,C
5009386,-8,C
5009386,-9,C
5009386,-10,C
5009386,-11,C
5009386,-12,X
5009386,-13,C
5009386,-14,C
5009386,-15,C
